"","accommodates","bedrooms","beds","city","experience_stay","host_listings_count","host_has_profile_pic","listing_price","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","instant_bookable","private_stay"
"23358",8,3,4,"SantaClara",0,53,"t",252,2,90,21,4.76,"f",1
"23359",2,1,1,"SantaClara",0,8,"t",173,4,90,85,4.83,"t",1
"23360",4,1,2,"SantaClara",0,8,"t",217,2,1125,92,4.91,"f",1
"23361",6,3,3,"SantaClara",0,3,"t",252,2,28,96,4.98,"f",1
"23362",2,1,1,"SantaClara",0,38,"t",165,1,7,3,4.67,"t",1
"23363",2,1,1,"SantaClara",0,2,"t",129,60,1125,19,4.89,"f",1
"23364",6,3,3,"SantaClara",0,11,"t",280,2,365,11,4.45,"t",1
"23365",2,1,1,"SantaClara",0,7,"t",225,31,1125,25,4.92,"f",0
"23366",4,2,2,"SantaClara",0,2,"t",207,2,365,13,4.77,"t",1
"23367",2,1,1,"SantaClara",0,8,"t",168,4,180,95,4.65,"t",1
"23368",1,1,1,"SantaClara",0,3,"t",89,2,365,6,5,"f",0
"23369",2,1,1,"SantaClara",0,3,"t",149,1,28,48,4.69,"t",0
"23370",4,1,4,"SantaClara",0,8,"t",181,2,1125,60,4.82,"f",1
"23371",6,1,1,"SantaClara",0,1,"t",191,1,7,101,5,"f",1
"23372",2,1,1,"SantaClara",0,12,"t",48,1,365,2,5,"f",1
"23373",2,2,2,"SantaClara",0,2,"t",109,24,80,4,4.25,"f",1
"23374",2,1,1,"SantaClara",0,1,"t",75,1,90,6,4.83,"f",0
"23375",5,2,2,"SantaClara",0,12,"t",200,3,365,12,4.83,"t",1
"23376",6,3,3,"SantaClara",0,9,"t",204,28,365,83,4.87,"f",1
"23377",1,1,1,"SantaClara",0,4,"t",73,4,1125,9,4.22,"f",0
"23378",10,4,5,"SantaClara",0,6,"t",565,2,365,27,4.93,"f",1
"23379",1,1,1,"SantaClara",0,5,"t",59,5,365,78,4.8,"t",0
"23380",6,2,3,"SantaClara",0,3,"t",235,3,1125,82,4.83,"f",1
"23381",2,1,1,"SantaClara",0,13,"t",64,1,25,163,4.82,"t",0
"23382",2,1,1,"SantaClara",0,1501,"t",163,31,731,4,4.75,"f",1
"23383",1,1,1,"SantaClara",0,3,"t",42,30,1125,45,4.9,"f",0
"23384",6,3,4,"SantaClara",0,2,"t",177,2,1125,17,5,"f",1
"23385",1,1,1,"SantaClara",0,13,"t",55,1,1125,16,4.88,"f",0
"23386",2,1,1,"SantaClara",0,1,"t",157,2,45,42,4.98,"f",1
"23387",3,1,1,"SantaClara",0,1,"t",127,3,1125,88,5,"f",1
"23388",4,2,2,"SantaClara",0,1501,"t",205,31,731,4,5,"f",1
"23389",2,1,4,"SantaClara",0,5,"t",72,5,365,152,4.89,"f",0
"23390",1,1,1,"SantaClara",0,22,"t",49,3,30,6,5,"f",0
"23391",6,3,4,"SantaClara",0,1,"t",345,7,21,1,4,"f",1
"23392",2,1,1,"SantaClara",0,4807,"t",200,31,1125,1,4,"f",1
"23393",2,1,1,"SantaClara",0,4,"t",94,1,365,45,4.89,"f",0
"23394",4,1,3,"SantaClara",1,1,"t",300,1,365,23,5,"f",0
"23395",1,1,1,"SantaClara",0,4,"t",78,1,1125,56,4.98,"f",0
"23396",4,1,3,"SantaClara",0,39,"t",59,1,365,3,5,"t",0
"23397",4,2,2,"SantaClara",0,782,"t",144,2,1125,16,4.44,"t",1
"23398",1,1,1,"SantaClara",0,1,"t",40,31,1125,1,5,"f",0
"23399",7,1,2,"SantaClara",0,9,"t",119,1,7,25,5,"t",1
"23400",2,1,1,"SantaClara",0,1,"f",175,7,1125,7,5,"f",1
"23401",4,2,2,"SantaClara",0,1,"t",110,1,14,7,5,"f",1
"23402",4,1,2,"SantaClara",0,1,"t",175,2,7,19,4.95,"f",1
"23403",2,1,1,"SantaClara",0,6,"t",69,1,21,138,4.76,"t",0
"23404",4,2,3,"SantaClara",0,1,"t",189,30,1125,9,5,"f",1
"23405",5,2,3,"SantaClara",0,2,"t",116,1,365,90,4.98,"f",1
"23406",2,1,1,"SantaClara",0,1,"t",175,3,365,6,4.83,"t",1
"23407",2,1,1,"SantaClara",0,2,"t",200,5,365,2,5,"t",1
"23408",2,1,1,"SantaClara",0,3,"t",95,1,1125,4,4,"f",0
"23409",2,1,1,"SantaClara",0,1,"t",133,3,1125,1,5,"f",1
"23410",2,1,2,"SantaClara",0,1,"t",161,2,90,112,4.96,"f",1
"23411",6,2,3,"SantaClara",0,1,"t",232,1,90,136,4.84,"t",1
"23412",1,1,1,"SantaClara",0,6,"t",58,3,1125,5,5,"f",0
"23413",1,1,1,"SantaClara",0,3,"t",89,3,29,97,4.88,"f",0
"23414",2,1,2,"SantaClara",0,1,"t",100,31,180,25,5,"f",0
"23415",1,1,1,"SantaClara",0,2,"t",42,30,1125,2,4,"f",0
"23416",5,1,3,"SantaClara",0,16,"t",89,1,1125,133,4.66,"f",1
"23417",1,1,1,"SantaClara",0,5,"t",40,32,1125,3,3,"f",0
"23418",2,1,1,"SantaClara",0,1,"t",85,2,14,33,4.88,"f",0
"23419",6,3,3,"SantaClara",0,1501,"t",171,30,731,11,4.73,"f",1
"23420",3,1,2,"SantaClara",0,14,"t",100,1,30,31,4.74,"t",1
"23421",4,2,2,"SantaClara",0,1501,"t",221,31,731,1,5,"f",1
"23422",3,1,2,"SantaClara",0,14,"t",91,1,30,21,4.9,"t",1
"23423",6,3,3,"SantaClara",0,1501,"t",207,30,731,4,4,"f",1
"23424",3,1,2,"SantaClara",0,1,"t",130,2,30,16,4.86,"f",1
"23425",4,2,2,"SantaClara",0,2,"t",198,12,1125,8,5,"f",1
"23426",4,2,2,"SantaClara",0,4,"t",150,31,1125,1,5,"f",1
"23427",2,1,1,"SantaClara",0,1,"t",85,2,1125,31,5,"f",1
"23428",2,1,1,"SantaClara",0,1,"t",195,3,1125,19,4.84,"f",0
"23429",2,1,1,"SantaClara",0,2,"t",73,1,14,127,4.6,"f",1
"23430",1,1,1,"SantaClara",0,22,"t",53,3,365,5,4.4,"f",0
"23431",8,4,4,"SantaClara",0,1501,"t",156,31,731,3,5,"f",1
"23432",12,4,8,"SantaClara",0,3,"t",438,2,25,107,4.98,"t",1
"23433",2,2,2,"SantaClara",0,1,"t",157,3,1125,1,5,"f",1
"23434",4,3,3,"SantaClara",0,1,"t",259,3,1125,5,5,"f",1
"23435",2,1,1,"SantaClara",0,1,"t",120,3,90,28,4.89,"f",0
"23436",12,4,8,"SantaClara",0,3,"t",438,2,25,75,4.97,"t",1
"23437",2,1,1,"SantaClara",0,1501,"t",103,31,731,12,4.67,"f",1
"23438",4,2,2,"SantaClara",0,4,"t",289,21,300,1,5,"f",1
"23439",1,1,1,"SantaClara",0,4,"t",92,3,14,50,4.98,"f",0
"23440",2,1,1,"SantaClara",0,53,"t",70,1,365,2,5,"f",0
"23441",6,3,3,"SantaClara",0,5,"t",200,2,30,17,4.29,"f",1
"23442",1,1,1,"SantaClara",0,22,"t",51,2,365,2,5,"f",0
"23443",2,1,1,"SantaClara",0,1,"t",59,1,1125,22,4.64,"f",0
"23444",1,1,1,"SantaClara",0,6,"t",50,31,1125,19,5,"f",0
"23445",1,1,1,"SantaClara",0,3,"t",53,2,180,20,5,"f",0
"23446",4,1,2,"SantaClara",0,490,"t",483,1,365,1,5,"t",0
"23447",3,1,2,"SantaClara",0,8,"t",69,1,8,74,4.76,"t",0
"23448",3,1,2,"SantaClara",0,1,"t",59,1,1125,62,4.97,"f",0
"23449",6,3,3,"SantaClara",0,1,"t",149,30,360,19,4.35,"f",1
"23450",5,3,4,"SantaClara",0,1,"t",303,2,1125,118,4.65,"t",1
"23451",2,1,1,"SantaClara",0,56,"t",27,1,100,73,4.34,"f",0
"23452",2,1,2,"SantaClara",0,4,"t",79,3,1125,63,4.95,"f",0
"23453",2,1,1,"SantaClara",0,6,"t",65,1,27,42,4.83,"f",0
"23454",2,1,1,"SantaClara",0,1,"t",127,2,1125,147,4.74,"f",1
"23455",6,3,4,"SantaClara",0,18,"t",172,7,1125,25,4.6,"f",1
"23456",12,4,6,"SantaClara",0,1,"t",313,5,1125,213,4.92,"t",1
"23457",2,1,2,"SantaClara",0,7,"t",49,1,365,12,3.67,"f",0
"23458",2,1,1,"SantaClara",0,1,"t",98,4,90,105,4.94,"f",0
"23459",6,3,4,"SantaClara",0,4,"t",225,4,999,2,5,"t",1
"23460",2,1,1,"SantaClara",0,6,"t",60,1,1125,91,4.68,"f",0
"23461",1,1,1,"SantaClara",0,1,"t",30,3,365,4,5,"t",0
"23462",2,1,1,"SantaClara",0,14,"t",59,1,28,50,4.68,"f",0
"23463",2,1,1,"SantaClara",1,3,"t",110,2,90,181,4.9,"f",0
"23464",3,1,2,"SantaClara",0,56,"t",41,1,365,18,4.61,"f",0
"23465",2,1,1,"SantaClara",0,14,"t",47,1,28,49,4.65,"f",0
"23466",2,1,1,"SantaClara",0,56,"t",28,1,100,119,4.49,"t",0
"23467",2,1,1,"SantaClara",0,14,"t",39,1,28,64,4.42,"f",0
"23468",2,1,1,"SantaClara",0,53,"t",47,1,365,4,5,"f",0
"23469",4,1,2,"SantaClara",0,6,"t",100,1,90,17,4.94,"f",1
"23470",4,1,2,"SantaClara",0,3,"t",79,1,1125,151,4.79,"f",0
"23471",2,1,1,"SantaClara",0,4,"t",48,30,1125,7,4.14,"t",0
"23472",8,4,4,"SantaClara",0,1,"t",200,1,365,2,5,"t",1
"23473",2,1,1,"SantaClara",0,22,"t",49,1,28,57,4.6,"t",0
"23474",2,1,1,"SantaClara",0,10,"t",63,3,1125,90,4.76,"f",0
"23475",8,3,5,"SantaClara",0,1,"t",245,2,1125,90,4.68,"f",1
"23476",5,2,2,"SantaClara",0,1,"t",200,2,30,5,4.8,"f",1
"23477",2,1,1,"SantaClara",0,4,"t",153,4,1125,1,5,"t",1
"23478",3,1,2,"SantaCruz",0,2,"t",164,2,28,1784,4.88,"f",0
"23479",2,1,1,"SantaCruz",0,3,"t",55,3,30,88,4.84,"f",0
"23480",2,1,1,"SantaCruz",0,1,"t",100,1,5,527,4.93,"f",0
"23481",2,1,1,"SantaCruz",0,2,"t",190,4,90,327,4.71,"f",1
"23482",2,1,1,"SantaCruz",0,1,"t",96,31,365,90,4.58,"f",1
"23483",2,1,2,"SantaCruz",0,1,"t",99,2,30,547,4.88,"f",0
"23484",3,1,2,"SantaCruz",0,4,"t",335,7,30,123,4.91,"f",1
"23485",8,2,2,"SantaCruz",0,3,"t",155,10,90,1,5,"f",1
"23486",3,1,1,"SantaCruz",0,2,"t",96,3,60,511,4.91,"t",0
"23487",4,1,2,"SantaCruz",0,1,"t",224,1,60,692,4.73,"f",1
"23488",6,3,3,"SantaCruz",0,2,"t",499,7,21,16,4.88,"f",1
"23489",2,1,1,"SantaCruz",0,2,"t",170,1,30,633,4.91,"t",1
"23490",2,1,1,"SantaCruz",1,2,"t",165,1,365,922,4.89,"f",0
"23491",2,1,2,"SantaCruz",0,1,"t",146,3,30,518,4.74,"f",1
"23492",8,4,5,"SantaCruz",0,1,"t",513,2,35,277,4.88,"f",1
"23493",6,3,3,"SantaCruz",0,2,"t",507,31,365,454,4.8,"f",1
"23494",6,3,3,"SantaCruz",0,2,"t",304,3,28,186,4.96,"f",1
"23495",5,2,2,"SantaCruz",0,1,"t",385,2,60,270,4.63,"f",1
"23496",3,1,1,"SantaCruz",0,2,"t",194,2,6,496,4.96,"f",1
"23497",4,2,2,"SantaCruz",0,1,"t",149,2,28,104,4.98,"f",0
"23498",4,1,3,"SantaCruz",0,2,"t",165,1,300,496,4.57,"t",1
"23499",4,1,2,"SantaCruz",0,2,"t",150,1,120,369,4.72,"t",1
"23500",3,1,1,"SantaCruz",0,1,"t",100,1,365,452,4.76,"f",0
"23501",4,2,2,"SantaCruz",0,59,"t",371,3,1125,121,4.87,"t",1
"23502",8,3,7,"SantaCruz",0,3,"t",494,1,365,177,4.96,"t",1
"23503",6,2,2,"SantaCruz",0,1,"t",235,3,45,483,4.64,"f",1
"23504",8,3,5,"SantaCruz",0,1,"t",414,4,29,165,4.96,"f",1
"23505",5,3,3,"SantaCruz",0,1,"t",255,4,90,105,4.81,"f",1
"23506",6,3,3,"SantaCruz",0,1,"t",600,2,1125,95,4.85,"f",1
"23507",2,1,1,"SantaCruz",0,2,"t",220,2,1125,88,4.84,"f",1
"23508",2,1,1,"SantaCruz",0,2,"t",71,2,28,208,4.87,"f",0
"23509",2,1,2,"SantaCruz",0,1,"t",210,29,240,85,4.94,"f",1
"23510",1,1,1,"SantaCruz",0,3,"t",101,10,180,51,4.9,"f",1
"23511",6,3,3,"SantaCruz",0,2,"t",311,2,29,165,4.81,"f",1
"23512",2,1,1,"SantaCruz",0,2,"t",295,2,90,314,4.92,"f",0
"23513",2,1,1,"SantaCruz",0,55,"t",185,3,1125,115,4.68,"f",1
"23514",2,1,1,"SantaCruz",0,5,"t",94,6,40,31,4.8,"f",0
"23515",2,1,1,"SantaCruz",0,5,"t",117,7,45,2,5,"f",0
"23516",2,1,1,"SantaCruz",0,5,"t",99,6,40,26,4.96,"f",0
"23517",6,3,5,"SantaCruz",0,1,"t",586,2,1125,305,4.93,"f",1
"23518",5,2,3,"SantaCruz",0,1,"t",242,30,1125,426,4.79,"f",1
"23519",4,2,2,"SantaCruz",0,1,"t",119,2,30,307,4.93,"f",0
"23520",6,3,3,"SantaCruz",0,1,"t",375,5,21,43,4.81,"f",1
"23521",3,1,2,"SantaCruz",0,2,"t",272,4,180,76,4.93,"f",1
"23522",3,1,2,"SantaCruz",0,2,"t",303,4,180,111,4.99,"f",1
"23523",2,1,1,"SantaCruz",0,1,"t",132,30,1125,588,4.94,"f",1
"23524",6,2,5,"SantaCruz",0,2,"t",509,2,1125,168,4.86,"t",1
"23525",6,4,5,"SantaCruz",0,2,"t",599,2,1125,42,4.75,"f",1
"23526",3,1,2,"SantaCruz",0,2,"t",215,2,30,80,4.95,"f",0
"23527",4,1,2,"SantaCruz",0,1,"t",154,2,180,702,4.85,"t",1
"23528",2,1,1,"SantaCruz",0,1,"t",159,2,4,208,4.82,"f",0
"23529",5,2,3,"SantaCruz",0,1,"t",300,3,14,21,4.9,"f",1
"23530",2,1,1,"SantaCruz",0,2,"t",134,1,29,824,4.83,"f",1
"23531",6,3,3,"SantaCruz",0,1,"t",800,2,27,162,4.89,"f",1
"23532",3,1,2,"SantaCruz",0,2,"t",71,2,28,172,4.88,"f",0
"23533",5,3,3,"SantaCruz",0,1,"t",450,7,30,64,4.79,"f",1
"23534",8,3,3,"SantaCruz",0,4,"t",535,2,365,76,4.77,"f",1
"23535",2,1,1,"SantaCruz",0,3,"t",75,2,27,186,4.9,"f",0
"23536",4,1,2,"SantaCruz",0,1,"t",145,1,14,197,4.77,"t",0
"23537",2,1,1,"SantaCruz",0,4,"t",325,1,24,197,4.82,"f",0
"23538",2,1,1,"SantaCruz",0,2,"t",79,1,25,5,5,"f",0
"23539",11,3,6,"SantaCruz",0,4,"t",373,1,60,489,4.79,"f",0
"23540",4,2,3,"SantaCruz",0,3,"t",230,2,14,337,4.88,"f",1
"23541",2,1,1,"SantaCruz",0,1,"t",130,1,5,572,4.79,"t",0
"23542",2,1,2,"SantaCruz",0,1,"t",75,30,360,310,4.75,"f",1
"23543",10,4,5,"SantaCruz",0,1,"t",975,30,1125,7,4.71,"f",1
"23544",2,1,1,"SantaCruz",0,1,"t",309,2,14,480,4.9,"f",1
"23545",2,1,2,"SantaCruz",0,1,"t",181,30,120,436,4.83,"t",1
"23546",4,2,2,"SantaCruz",0,2,"t",195,5,50,21,4.9,"f",1
"23547",3,1,2,"SantaCruz",0,1,"t",200,1,21,738,4.95,"t",1
"23548",8,2,6,"SantaCruz",0,16,"t",367,1,1125,471,4.78,"t",1
"23549",5,2,2,"SantaCruz",0,1,"t",225,7,1125,65,4.94,"f",1
"23550",6,3,4,"SantaCruz",0,1,"t",350,2,1125,12,4.83,"f",1
"23551",2,1,1,"SantaCruz",0,4,"t",286,2,3,158,4.96,"f",0
"23552",10,2,5,"SantaCruz",0,1,"t",394,2,29,63,4.84,"f",1
"23553",8,4,4,"SantaCruz",0,1,"t",636,3,35,39,4.85,"f",1
"23554",6,2,2,"SantaCruz",0,3,"t",301,2,29,528,4.82,"t",1
"23555",3,1,3,"SantaCruz",0,1,"t",258,3,28,321,4.97,"t",1
"23556",8,3,4,"SantaCruz",0,1,"t",514,5,360,71,4.9,"f",1
"23557",2,1,1,"SantaCruz",0,1,"t",95,1,14,18,4.88,"f",0
"23558",4,2,3,"SantaCruz",0,1,"t",182,2,28,164,4.82,"f",1
"23559",2,1,1,"SantaCruz",0,1,"t",168,1,7,415,4.95,"f",0
"23560",2,1,1,"SantaCruz",0,1,"t",240,2,7,164,4.98,"f",1
"23561",5,2,3,"SantaCruz",0,4,"t",404,2,1125,311,4.96,"f",1
"23562",1,1,1,"SantaCruz",0,1,"t",40,1,3,6,4.17,"f",0
"23563",4,1,1,"SantaCruz",0,3,"t",89,1,14,793,4.81,"f",0
"23564",5,2,3,"SantaCruz",0,2,"t",219,90,1125,6,5,"f",1
"23565",7,3,5,"SantaCruz",0,1,"t",425,3,30,60,4.77,"f",1
"23566",4,1,1,"SantaCruz",0,3,"t",133,2,365,608,4.66,"t",1
"23567",6,3,4,"SantaCruz",0,1,"t",575,30,90,30,4.83,"t",1
"23568",2,1,1,"SantaCruz",0,1,"t",151,2,29,503,4.96,"f",0
"23569",3,1,2,"SantaCruz",0,9,"t",231,1,1125,975,4.78,"t",0
"23570",2,1,1,"SantaCruz",0,4,"t",635,1,14,381,4.85,"f",0
"23571",10,3,6,"SantaCruz",0,59,"t",655,4,1125,54,4.87,"f",1
"23572",2,1,1,"SantaCruz",0,1,"t",500,1,30,24,4.67,"f",0
"23573",4,2,2,"SantaCruz",0,55,"t",280,3,365,84,4.83,"f",1
"23574",4,2,3,"SantaCruz",0,1,"t",375,2,10,127,4.98,"t",1
"23575",4,1,1,"SantaCruz",0,1,"t",138,1,1125,544,4.96,"f",1
"23576",6,3,4,"SantaCruz",0,2,"t",600,14,1125,6,4.67,"f",1
"23577",2,1,1,"SantaCruz",0,1,"t",245,28,1125,31,4.87,"f",1
"23578",1,1,1,"SantaCruz",0,1,"t",95,5,29,14,4.92,"f",0
"23579",8,4,7,"SantaCruz",0,4,"t",692,2,29,35,4.91,"f",1
"23580",7,3,5,"SantaCruz",0,3,"t",225,7,365,13,4.92,"f",1
"23581",9,3,6,"SantaCruz",0,1,"t",603,2,1125,61,4.93,"f",1
"23582",7,4,4,"SantaCruz",0,1,"t",721,2,1125,63,4.84,"f",1
"23583",3,1,2,"SantaCruz",0,2,"t",291,3,30,262,4.96,"f",1
"23584",3,1,2,"SantaCruz",0,2,"t",68,2,21,169,4.81,"f",0
"23585",6,3,3,"SantaCruz",1,19,"t",479,2,28,384,4.91,"f",0
"23586",4,2,3,"SantaCruz",0,2,"t",300,3,1125,44,4.84,"f",1
"23587",5,2,3,"SantaCruz",0,30,"t",363,2,29,198,4.65,"f",1
"23588",2,1,1,"SantaCruz",0,1,"t",158,3,29,112,4.94,"f",1
"23589",6,2,2,"SantaCruz",0,1,"t",305,2,28,100,4.88,"f",1
"23590",6,3,3,"SantaCruz",0,1,"t",350,2,1125,297,4.94,"f",1
"23591",2,1,1,"SantaCruz",0,1,"t",163,1,1125,507,4.88,"f",0
"23592",3,1,2,"SantaCruz",0,4,"t",286,2,3,139,4.98,"f",0
"23593",2,1,1,"SantaCruz",0,2,"t",155,1,200,372,4.75,"f",1
"23594",2,1,1,"SantaCruz",0,2,"t",188,3,30,209,4.81,"t",1
"23595",4,1,2,"SantaCruz",0,3,"t",114,1,14,891,4.82,"f",0
"23596",8,3,5,"SantaCruz",0,1,"t",357,5,180,144,4.87,"f",1
"23597",8,4,6,"SantaCruz",0,1,"t",411,2,1125,185,4.78,"f",1
"23598",6,2,2,"SantaCruz",0,3,"t",199,2,90,360,4.91,"f",1
"23599",2,1,1,"SantaCruz",0,1,"t",124,5,1125,17,4.82,"f",0
"23600",1,1,1,"SantaCruz",0,3,"t",85,12,180,35,4.86,"f",0
"23601",2,1,1,"SantaCruz",0,7,"t",148,1,7,158,4.96,"f",0
"23602",8,3,4,"SantaCruz",0,10,"t",588,2,1125,106,4.7,"t",1
"23603",2,1,1,"SantaCruz",0,2,"t",127,2,1125,611,4.93,"f",1
"23604",12,6,10,"SantaCruz",0,31,"t",838,1,365,93,4.69,"f",1
"23605",6,3,3,"SantaCruz",0,7,"t",402,2,1125,456,4.79,"t",1
"23606",2,1,1,"SantaCruz",0,1,"t",178,1,8,642,4.99,"f",0
"23607",2,1,1,"SantaCruz",0,4,"t",200,2,7,207,4.9,"f",1
"23608",10,4,7,"SantaCruz",0,2,"t",543,30,365,7,5,"f",1
"23609",7,3,5,"SantaCruz",0,1,"t",550,30,60,14,5,"f",1
"23610",2,1,NA,"SantaCruz",0,2,"t",125,1,1125,15,4.93,"f",0
"23611",6,3,3,"SantaCruz",0,2,"t",278,3,90,39,4.92,"f",1
"23612",6,2,4,"SantaCruz",0,1,"t",350,3,1125,53,4.9,"f",1
"23613",2,1,1,"SantaCruz",0,1,"t",121,2,1125,98,4.94,"f",0
"23614",10,4,6,"SantaCruz",0,1,"t",621,2,60,238,4.83,"f",1
"23615",4,2,2,"SantaCruz",0,1,"t",208,30,1125,203,4.87,"f",1
"23616",4,2,3,"SantaCruz",0,1,"t",296,7,28,185,4.95,"f",1
"23617",6,3,4,"SantaCruz",0,31,"t",514,1,365,60,4.63,"f",1
"23618",4,1,2,"SantaCruz",0,30,"t",199,2,90,188,4.54,"f",1
"23619",6,3,4,"SantaCruz",0,1,"t",250,4,1125,69,4.83,"f",1
"23620",5,2,4,"SantaCruz",0,30,"t",306,2,90,254,4.53,"t",1
"23621",6,3,3,"SantaCruz",0,1,"t",500,2,30,6,4.75,"f",1
"23622",2,1,1,"SantaCruz",0,2,"t",99,1,1125,83,4.72,"f",0
"23623",4,2,3,"SantaCruz",0,30,"t",399,2,29,137,4.5,"t",1
"23624",4,1,3,"SantaCruz",0,1,"t",199,28,1125,9,4.78,"f",1
"23625",2,1,2,"SantaCruz",0,1,"t",110,31,1125,139,4.84,"f",1
"23626",6,2,4,"SantaCruz",0,1,"t",332,2,30,176,4.78,"f",1
"23627",6,3,4,"SantaCruz",0,31,"t",479,1,365,59,4.59,"f",1
"23628",5,2,3,"SantaCruz",0,1,"t",313,2,1125,358,4.94,"f",1
"23629",8,4,6,"SantaCruz",0,31,"t",838,1,365,2,5,"f",1
"23630",10,4,6,"SantaCruz",0,31,"t",754,1,365,78,4.46,"f",1
"23631",8,3,4,"SantaCruz",0,31,"t",652,1,365,20,4.7,"f",1
"23632",10,4,6,"SantaCruz",0,31,"t",897,1,365,40,4.33,"f",1
"23633",8,3,4,"SantaCruz",0,31,"t",479,1,365,95,4.67,"f",1
"23634",8,4,5,"SantaCruz",0,31,"t",652,1,365,18,4.61,"f",1
"23635",10,4,10,"SantaCruz",0,31,"t",658,1,365,61,4.75,"f",1
"23636",6,3,5,"SantaCruz",0,31,"t",433,1,365,26,4.35,"f",1
"23637",7,2,1,"SantaCruz",0,31,"t",389,1,365,22,4.36,"f",1
"23638",2,1,1,"SantaCruz",0,31,"t",239,1,365,55,4.75,"t",1
"23639",6,2,3,"SantaCruz",0,31,"t",376,1,365,16,4.56,"f",1
"23640",6,2,3,"SantaCruz",0,31,"t",404,1,365,69,4.46,"f",1
"23641",7,2,3,"SantaCruz",0,31,"t",404,1,365,49,4.57,"f",1
"23642",4,2,3,"SantaCruz",0,31,"t",376,1,365,2,3.5,"f",1
"23643",2,1,1,"SantaCruz",0,1,"t",60,1,35,268,4.93,"f",0
"23644",2,1,1,"SantaCruz",0,1,"t",181,5,20,85,4.91,"f",1
"23645",2,1,1,"SantaCruz",0,1,"t",136,14,30,53,4.7,"f",1
"23646",4,1,2,"SantaCruz",0,1,"t",93,1,1125,610,4.88,"f",1
"23647",6,3,4,"SantaCruz",0,1,"t",223,2,29,186,4.78,"f",1
"23648",6,3,4,"SantaCruz",0,3,"t",279,2,1125,190,4.89,"f",1
"23649",3,1,2,"SantaCruz",0,1,"t",160,3,1125,215,4.88,"f",1
"23650",4,2,2,"SantaCruz",0,1,"t",267,2,1125,457,4.95,"f",1
"23651",4,1,4,"SantaCruz",0,1,"t",186,3,29,74,4.8,"f",1
"23652",6,2,4,"SantaCruz",0,1,"t",330,2,1125,160,4.79,"f",1
"23653",16,6,6,"SantaCruz",0,6,"t",738,1,29,352,4.89,"t",1
"23654",2,1,1,"SantaCruz",0,2,"t",235,2,1125,164,4.93,"t",0
"23655",8,4,5,"SantaCruz",0,6,"t",575,1,29,99,4.8,"f",1
"23656",6,2,2,"SantaCruz",0,6,"t",295,1,29,156,4.83,"f",1
"23657",2,1,1,"SantaCruz",0,1,"t",120,2,10,117,4.86,"f",1
"23658",3,1,2,"SantaCruz",0,1,"t",181,2,30,28,5,"f",1
"23659",4,1,2,"SantaCruz",0,1,"t",295,3,21,59,4.75,"f",1
"23660",4,1,2,"SantaCruz",0,5,"t",143,1,1125,498,4.49,"t",1
"23661",2,1,1,"SantaCruz",0,1,"t",218,5,14,608,4.75,"f",1
"23662",8,3,4,"SantaCruz",0,2,"t",559,2,28,173,4.83,"t",1
"23663",2,1,1,"SantaCruz",0,1,"t",170,2,4,193,4.98,"f",0
"23664",8,3,6,"SantaCruz",0,1,"t",175,30,355,22,4.95,"f",1
"23665",2,1,3,"SantaCruz",0,1,"t",106,30,90,76,4.95,"f",1
"23666",2,1,1,"SantaCruz",0,3,"t",167,5,1125,122,4.98,"f",1
"23667",6,2,3,"SantaCruz",0,1,"t",204,30,1125,212,4.72,"f",1
"23668",2,1,1,"SantaCruz",0,5,"t",117,6,45,12,5,"f",0
"23669",4,2,2,"SantaCruz",0,1,"t",165,29,60,12,5,"f",1
"23670",6,2,3,"SantaCruz",0,1,"t",337,1,1125,201,4.83,"t",1
"23671",2,1,1,"SantaCruz",0,2,"t",138,3,90,155,4.93,"f",1
"23672",6,3,3,"SantaCruz",0,1,"t",547,1,31,60,4.98,"t",1
"23673",2,1,1,"SantaCruz",1,4,"t",429,2,3,235,4.96,"f",0
"23674",5,2,3,"SantaCruz",0,1,"t",226,2,1125,134,4.89,"f",1
"23675",6,2,3,"SantaCruz",0,1,"t",208,2,31,256,4.68,"f",1
"23676",6,3,4,"SantaCruz",0,2,"t",366,3,28,55,4.92,"f",1
"23677",2,1,1,"SantaCruz",0,2,"t",243,1,28,497,4.94,"f",1
"23678",2,1,1,"SantaCruz",0,1,"t",80,1,3,242,4.97,"f",0
"23679",4,2,2,"SantaCruz",0,1,"t",425,3,60,14,5,"t",1
"23680",4,2,3,"SantaCruz",0,1,"t",364,2,1125,49,4.96,"f",1
"23681",8,3,4,"SantaCruz",0,1,"t",600,7,1125,7,4.86,"f",1
"23682",2,1,1,"SantaCruz",0,3,"t",85,1,1125,317,4.83,"t",0
"23683",2,1,1,"SantaCruz",0,1,"t",108,1,1125,394,4.89,"t",1
"23684",2,1,1,"SantaCruz",0,2,"t",85,30,1125,41,4.9,"f",0
"23685",4,2,2,"SantaCruz",0,1,"t",628,1,14,91,4.71,"f",1
"23686",2,1,1,"SantaCruz",0,2,"t",69,2,10,375,4.75,"f",0
"23687",2,1,1,"SantaCruz",0,1,"t",95,1,10,55,4.84,"f",0
"23688",2,1,1,"SantaCruz",0,1,"t",85,30,90,99,4.96,"f",0
"23689",5,2,4,"SantaCruz",0,1,"t",210,1,1125,235,4.89,"t",0
"23690",6,2,3,"SantaCruz",0,4,"t",401,2,1125,156,4.78,"f",1
